viewCount,likeCount,dislikeCount,favoriteCount,commentCount,category_id,category
1710,13,1,0,0,28,Science & Technology
1205,14,3,0,3,22,People & Blogs
1137,15,1,0,0,22,People & Blogs
65,1,0,0,0,27,Education
697,26,0,0,4,22,People & Blogs
1004,150,16,0,12,27,Education
388,18,1,0,38,22,People & Blogs
279,1,0,0,0,19,Travel & Events
1021,11,1,0,7,22,People & Blogs
24618,277,7,0,18,28,Science & Technology
38,1,0,0,0,27,Education
452,2,0,0,0,22,People & Blogs
266,9,0,0,1,22,People & Blogs
864,,,0,3,26,Howto & Style
27172,105,8,0,27,22,People & Blogs
7445,23,0,0,0,22,People & Blogs
353,4,1,0,0,20,Gaming
2114,4,0,0,0,1,Film & Animation
1115,15,1,0,2,22,People & Blogs
134,3,0,0,0,20,Gaming
309,10,0,0,0,20,Gaming
1605,0,0,0,0,27,Education
19,1,0,0,1,2,Autos & Vehicles
204502,910,178,0,207,2,Autos & Vehicles
11,3,0,0,,22,People & Blogs
370,1,0,0,0,22,People & Blogs
65,5,0,0,1,22,People & Blogs
204,1,0,0,0,20,Gaming
70,2,0,0,0,26,Howto & Style
143,2,0,0,0,24,Entertainment
62,2,0,0,0,20,Gaming
93,5,0,0,0,22,People & Blogs
210,1,0,0,0,2,Autos & Vehicles
66,1,0,0,0,20,Gaming
76,3,0,0,0,20,Gaming
345,10,1,0,3,22,People & Blogs
261,0,0,0,0,1,Film & Animation
434,1,0,0,0,1,Film & Animation
238,1,0,0,0,1,Film & Animation
25,4,0,0,0,22,People & Blogs
66396,54,13,0,7,17,Sports
49,1,0,0,0,1,Film & Animation
66,1,0,0,0,20,Gaming
59,1,0,0,0,1,Film & Animation
87,4,0,0,0,20,Gaming
5996,52,2,0,4,24,Entertainment
290,3,0,0,1,24,Entertainment
2923,9,0,0,2,22,People & Blogs
35,,,0,0,17,Sports
20372,179,3,0,16,24,Entertainment
477,13,1,0,0,29,Nonprofits & Activism
5367,26,1,0,2,24,Entertainment
120,1,0,0,0,1,Film & Animation
863,3,0,0,2,2,Autos & Vehicles
92,0,0,0,2,22,People & Blogs
247,1,0,0,0,28,Science & Technology
100,3,0,0,2,22,People & Blogs
3232,146,1,0,41,20,Gaming
108,2,0,0,2,22,People & Blogs
0,0,0,0,0,22,People & Blogs
36606,934,30,0,62,17,Sports
11408,75,2,0,21,24,Entertainment
8,1,0,0,0,20,Gaming
197,1,0,0,0,17,Sports
0,0,0,0,0,22,People & Blogs
19,0,0,0,0,28,Science & Technology
67,0,0,0,0,28,Science & Technology
208,1,0,0,0,23,Comedy
7707,218,1,0,48,20,Gaming
9085,212,2,0,68,20,Gaming
694,8,0,0,1,22,People & Blogs
1554,18,0,0,0,24,Entertainment
13,1,0,0,0,20,Gaming
342,4,0,0,2,24,Entertainment
3836,44,2,0,10,24,Entertainment
3,0,0,0,0,22,People & Blogs
1,0,0,0,0,22,People & Blogs
4,0,0,0,0,22,People & Blogs
9,0,0,0,0,20,Gaming
21,0,0,0,0,22,People & Blogs
368,,,0,,22,People & Blogs
600,4,0,0,0,24,Entertainment
8,0,0,0,0,22,People & Blogs
642,2,0,0,,27,Education
31,3,0,0,0,19,Travel & Events
1044,12,0,0,0,24,Entertainment
1717,3,0,0,0,19,Travel & Events
21,4,0,0,0,22,People & Blogs
219,8,0,0,0,22,People & Blogs
8,1,0,0,0,22,People & Blogs
1092,18,0,0,6,27,Education
23,0,0,0,0,22,People & Blogs
34,2,0,0,0,22,People & Blogs
350,1,0,0,0,25,News & Politics
600,10,0,0,4,24,Entertainment
36696,264,17,0,30,27,Education
38656,308,35,0,5,10,Music
20020,374,42,0,120,25,News & Politics
9871,74,1,0,16,23,Comedy
996,7,0,0,4,25,News & Politics
40050,27,3,0,1,24,Entertainment
12725,81,4,0,,25,News & Politics
22810,832,22,0,75,27,Education
2280,65,2,0,6,25,News & Politics
234375,2195,34,0,57,25,News & Politics
15650,101,4,0,12,19,Travel & Events
1392,40,0,0,12,25,News & Politics
464714,1837,59,0,79,10,Music
8281,33,4,0,6,1,Film & Animation
5490,185,3,0,15,10,Music
9226,764,10,0,107,22,People & Blogs
83435,326,9,0,18,27,Education
1592,53,2,0,7,25,News & Politics
2398,16,0,0,0,26,Howto & Style
199008,3000,74,0,203,22,People & Blogs
1971,17,0,0,0,27,Education
214956,721,386,0,64,24,Entertainment
1539784,3005,311,0,146,24,Entertainment
59451,143,11,0,12,25,News & Politics
4927,38,4,0,1,17,Sports
9185,78,7,0,3,22,People & Blogs
3379,33,2,0,0,27,Education
282478,30280,156,0,1187,25,News & Politics
1286,39,3,0,5,25,News & Politics
111015,930,30,0,54,10,Music
593,10,0,0,2,15,Pets & Animals
10235,185,2,0,21,27,Education
24212,1232,28,0,77,10,Music
42829,1339,26,0,121,27,Education
9286,32,2,0,1,25,News & Politics
27587,407,8,0,27,27,Education
8703,51,3,0,5,22,People & Blogs
127833,867,21,0,106,27,Education
173041,644,29,0,32,27,Education
4514,46,2,0,0,27,Education
28181,135,2,0,8,27,Education
21398,70,19,0,31,22,People & Blogs
4853,83,0,0,13,27,Education
9992,176,6,0,22,27,Education
3626,144,19,0,96,22,People & Blogs
263183,2311,84,0,159,27,Education
11542,131,6,0,5,27,Education
147599,615,57,0,,27,Education
1087,10,0,0,0,26,Howto & Style
16992,483,3,0,43,27,Education
53283,127,16,0,21,10,Music
1365,8,0,0,0,22,People & Blogs
1485220,5273,385,0,532,22,People & Blogs
58183,239,17,0,25,10,Music
129,7,0,0,0,22,People & Blogs
3452,10,3,0,4,22,People & Blogs
1242,70,0,0,2,24,Entertainment
9655,15,1,0,7,24,Entertainment
15675,55,11,0,55,24,Entertainment
138,6,0,0,0,22,People & Blogs
551,4,1,0,7,22,People & Blogs
455,58,5,0,8,22,People & Blogs
79,16,0,0,5,20,Gaming
5599,14,4,0,6,24,Entertainment
25,6,0,0,0,20,Gaming
1549,3,2,0,3,24,Entertainment
1001,3,1,0,7,22,People & Blogs
2871,9,1,0,2,17,Sports
1674,8,0,0,3,22,People & Blogs
31977,102,12,0,28,2,Autos & Vehicles
2430,12,0,0,0,28,Science & Technology
4039,24,5,0,15,26,Howto & Style
1575,4,3,0,1,25,News & Politics
1128,21,1,0,8,2,Autos & Vehicles
605,1,0,0,2,24,Entertainment
14427,0,0,0,0,22,People & Blogs
929,4,1,0,1,20,Gaming
5454,18,0,0,6,2,Autos & Vehicles
1744,2,1,0,0,22,People & Blogs
1322,4,0,0,15,20,Gaming
823,0,0,0,0,22,People & Blogs
22,2,0,0,0,22,People & Blogs
18,4,0,0,0,22,People & Blogs
36,2,0,0,0,22,People & Blogs
949,7,1,0,0,28,Science & Technology
15,4,0,0,0,22,People & Blogs
36,3,0,0,,22,People & Blogs
109,10,1,0,0,22,People & Blogs
2529,3,0,0,0,2,Autos & Vehicles
1,1,0,0,0,22,People & Blogs
16,1,0,0,0,27,Education
217,19,0,0,0,20,Gaming
27,2,0,0,0,22,People & Blogs
66,7,1,0,7,22,People & Blogs
173,1,0,0,1,20,Gaming
411,23,6,0,35,22,People & Blogs
4,1,0,0,0,22,People & Blogs
2,2,0,0,0,22,People & Blogs
12,3,0,0,0,22,People & Blogs
23,4,0,0,0,22,People & Blogs
53340,552,60,0,70,28,Science & Technology
379302,2348,363,0,253,26,Howto & Style
3862,63,7,0,5,22,People & Blogs
132075,842,191,0,83,28,Science & Technology
26428,434,42,0,64,28,Science & Technology
1147505,67223,2303,0,6710,28,Science & Technology
15689,117,64,0,36,28,Science & Technology
19822,160,34,0,6,28,Science & Technology
4936,34,6,0,18,26,Howto & Style
2873,57,11,0,50,22,People & Blogs
20173,175,17,0,233,28,Science & Technology
3852,25,1,0,16,22,People & Blogs
393,10,0,0,18,28,Science & Technology
1740,29,5,0,16,28,Science & Technology
16125,45,6,0,23,28,Science & Technology
5786,25,5,0,9,28,Science & Technology
5950,87,10,0,22,22,People & Blogs
6390,84,19,0,63,22,People & Blogs
16085,277,14,0,46,26,Howto & Style
141793,1016,198,0,120,22,People & Blogs
15067,314,23,0,44,28,Science & Technology
4306,33,6,0,25,28,Science & Technology
54005,676,63,0,200,22,People & Blogs
16350,303,16,0,106,22,People & Blogs
306218,2945,282,0,182,28,Science & Technology
10176,125,15,0,25,28,Science & Technology
10072,95,14,0,21,28,Science & Technology
2026,14,1,0,0,22,People & Blogs
1363,16,0,0,6,28,Science & Technology
188,2,0,0,,24,Entertainment
640,15,1,0,4,28,Science & Technology
1084,32,1,0,12,26,Howto & Style
1071,16,1,0,12,28,Science & Technology
1021,22,2,0,28,22,People & Blogs
36854,191,25,0,178,28,Science & Technology
1649,5,0,0,2,20,Gaming
2728,3,2,0,0,26,Howto & Style
956,7,0,0,4,28,Science & Technology
250,21,2,0,6,28,Science & Technology
217,9,2,0,6,28,Science & Technology
16595,35,25,0,10,27,Education
15455,207,33,0,23,26,Howto & Style
953,2,6,0,10,20,Gaming
23619,268,31,0,90,2,Autos & Vehicles
7162,7,6,0,0,28,Science & Technology
232,2,0,0,3,28,Science & Technology
168,14,2,0,0,28,Science & Technology
35837,2326,144,0,370,28,Science & Technology
10878,335,34,0,18,22,People & Blogs
2001,4,4,0,2,22,People & Blogs
175457,1910,93,0,75,28,Science & Technology
326581,6814,127,0,200,27,Education
3335414,32597,1026,0,919,10,Music
16143670,140257,12015,0,30793,22,People & Blogs
2213139,78036,952,0,5188,20,Gaming
658302,2404,1044,0,100,28,Science & Technology
31134868,66047,47091,0,183,10,Music
5278924,32828,2949,0,2911,24,Entertainment
20378413,17791,10574,0,577,17,Sports
4101488,8968,4868,0,192,24,Entertainment
2572579,23014,926,0,2129,24,Entertainment
1186066,5244,124,0,1061,10,Music
2355710,4511,888,0,440,10,Music
911958,11944,290,0,853,10,Music
202800,1834,54,0,193,24,Entertainment
436188,51471,604,0,811,10,Music
443621,9057,98,0,625,25,News & Politics
13832,211,5,0,61,24,Entertainment
859167,10417,417,0,967,22,People & Blogs
1062604,130516,2375,0,8989,20,Gaming
5670,98,3,0,16,24,Entertainment
496253,1950,298,0,170,10,Music
16595,50,6,0,0,10,Music
1655344,4709,2673,0,74,24,Entertainment
7317363,64184,2586,0,2291,10,Music
1709739,10599,722,0,271,1,Film & Animation
3235368,88907,1311,0,2626,20,Gaming
6509930,75611,4842,0,6007,1,Film & Animation
1638,6,2,0,32,22,People & Blogs
17886724,82560,7795,0,10847,24,Entertainment
3584452,8704,1728,0,629,24,Entertainment
9923054,88467,6898,0,8907,1,Film & Animation
1268382,49761,1202,0,12150,26,Howto & Style
210253,2841,414,0,,20,Gaming
1957143,55260,635,0,728,22,People & Blogs
5720745,63717,3518,0,3752,1,Film & Animation
5309347,67205,3680,0,4226,1,Film & Animation
7408223,92773,4887,0,12713,1,Film & Animation
7498678,68441,3805,0,6166,1,Film & Animation
102319,1502,76,0,176,24,Entertainment
2792667,3489,828,0,315,10,Music
2571116,3987,1753,0,435,10,Music
393499,19321,3381,0,2622,24,Entertainment
956410,2428,504,0,188,10,Music
1247452,7569,720,0,1337,1,Film & Animation
6498652,47802,3158,0,3755,1,Film & Animation
58943,3748,60,0,,20,Gaming
4466927,19186,3819,0,2125,22,People & Blogs
159564,1274,68,0,158,22,People & Blogs
362204,25005,827,0,2462,24,Entertainment
1605500390,5579734,493764,0,309312,10,Music
122210,2974,238,0,0,25,News & Politics
104543971,865153,41128,0,47872,10,Music
215077554,1382092,103461,0,144289,10,Music
321901,2565,64,0,140,10,Music
21169036,520563,13839,0,167335,10,Music
28264,917,11,0,118,10,Music
3959,39,1,0,0,22,People & Blogs
265122,13735,159,0,1193,10,Music
4944646,315460,5284,0,75052,10,Music
26084,463,95,0,106,25,News & Politics
607549105,1893221,130669,0,105791,10,Music
172840,1341,117,0,128,10,Music
138287,1013,31,0,121,10,Music
454977279,1386685,79014,0,67040,10,Music
53742979,814479,25828,0,146570,10,Music
5791,659,4,0,12,10,Music
7280,347,5,0,28,10,Music
16668,659,31,0,61,22,People & Blogs
52724,,,0,,27,Education
102422,2004,17,0,203,10,Music
24897,345,6,0,74,10,Music
11410,290,3,0,44,10,Music
626,32,2,0,4,22,People & Blogs
33467,260,3,0,46,10,Music
6298,205,6,0,50,22,People & Blogs
69062,180,20,0,31,27,Education
240187,2937,118,0,262,10,Music
49462,,,0,,29,Nonprofits & Activism
86,3,0,0,0,29,Nonprofits & Activism
210080,4984,88,0,212,10,Music
40387,590,15,0,76,10,Music
618,74,0,0,9,10,Music
583,24,0,0,5,27,Education
1046,31,1,0,5,23,Comedy
1486144,8981,325,0,372,10,Music
20157,172,3,0,8,25,News & Politics
50014,2170,15,0,149,24,Entertainment
5894,171,19,0,16,24,Entertainment
26031,1063,41,0,63,27,Education
3963,193,2,0,43,10,Music
69596,2450,36,0,129,10,Music
2866,196,11,0,0,25,News & Politics
670,17,2,0,,22,People & Blogs
9394,112,1,0,10,27,Education
562,29,0,0,6,10,Music
4998,50,4,0,2,25,News & Politics
4399,93,1,0,16,25,News & Politics
8012,373,17,0,37,22,People & Blogs
3115,21,0,0,2,25,News & Politics
62234824,185749,7410,0,6666,10,Music
56090254,164138,7662,0,6145,10,Music
53374,3018,62,0,683,20,Gaming
239813419,499405,25730,0,21496,10,Music
98656561,288789,11392,0,9644,10,Music
245583133,1477706,55452,0,72178,10,Music
525299383,1493804,69460,0,64472,10,Music
32930844,95109,3641,0,3675,10,Music
10070,,,0,51,20,Gaming
574079322,1500369,91914,0,65134,10,Music
56763504,150507,4580,0,6988,10,Music
29828,246,9,0,17,23,Comedy
13212,,,0,106,20,Gaming
6965828,44699,1835,0,447,10,Music
10545,238,12,0,145,20,Gaming
310567092,894306,37495,0,31972,10,Music
31531657,354678,8492,0,6788,10,Music
141776736,474918,20934,0,14056,10,Music
14497,,,0,67,20,Gaming
304454475,1802801,67476,0,56456,10,Music
3269,158,1,0,67,20,Gaming
64576836,351053,12598,0,6443,10,Music
14935,,,0,62,20,Gaming
55551061,162515,7210,0,7137,10,Music
207,1,0,0,0,22,People & Blogs
12231,,,0,26,20,Gaming
17926,1577,24,0,271,20,Gaming
14536,,,0,58,20,Gaming
391,0,0,0,0,22,People & Blogs
3807023,35080,1318,0,1808,10,Music
85908950,262169,13114,0,5560,10,Music
26819315,504402,15023,0,12348,10,Music
7507,,,0,31,20,Gaming
4726,,,0,8,20,Gaming
6053,,,0,20,20,Gaming
27616,3422,39,0,277,22,People & Blogs
1733,2,0,0,0,27,Education
3013,21,0,0,0,1,Film & Animation
26,5,0,0,0,20,Gaming
242,,,0,2,20,Gaming
57,15,0,0,6,20,Gaming
10033,0,0,0,0,22,People & Blogs
30410,0,0,0,0,22,People & Blogs
3983,0,0,0,0,22,People & Blogs
44,13,1,0,25,20,Gaming
43204,0,0,0,0,22,People & Blogs
969,0,0,0,0,22,People & Blogs
510,6,1,0,0,22,People & Blogs
52,0,0,0,0,20,Gaming
8057,0,0,0,0,22,People & Blogs
266339,7708,257,0,1588,17,Sports
931,14,1,0,2,1,Film & Animation
191411,3957,74,0,747,17,Sports
6381,186,4,0,16,17,Sports
128507,2604,55,0,514,17,Sports
622426,12600,374,0,1188,17,Sports
171980,5425,92,0,725,17,Sports
91357,2020,55,0,321,17,Sports
439197,13608,254,0,1904,17,Sports
74227,1584,40,0,253,17,Sports
167392,4273,109,0,465,17,Sports
13106,402,18,0,72,17,Sports
143142,2968,92,0,357,17,Sports
10563,227,5,0,47,17,Sports
2122,98,4,0,15,17,Sports
5650,149,3,0,21,17,Sports
29858,216,3,0,27,10,Music
3582,80,2,0,18,17,Sports
27724,79,3,0,30,22,People & Blogs
1382,53,2,0,6,17,Sports
19269,434,72,0,185,17,Sports
24137,606,13,0,68,17,Sports
280,0,0,0,0,24,Entertainment
1901,27,17,0,14,17,Sports
3005,118,8,0,24,17,Sports
4808,114,5,0,14,17,Sports
136169,1985,47,0,541,17,Sports
93956,1822,57,0,193,17,Sports
483,0,0,0,0,10,Music
109937,2388,70,0,385,17,Sports
66,0,0,0,0,22,People & Blogs
2028,36,1,0,7,17,Sports
15,0,0,0,0,22,People & Blogs
2,0,0,0,0,22,People & Blogs
1134,51,1,0,15,17,Sports
3460,128,4,0,36,17,Sports
1683,52,5,0,37,17,Sports
95596,1638,32,0,211,17,Sports
1,0,0,0,0,22,People & Blogs
9,0,0,0,,22,People & Blogs
282,,,0,,22,People & Blogs
118875,2004,61,0,372,17,Sports
233,2,0,0,0,27,Education
37568,816,54,0,213,17,Sports
501,10,0,0,0,22,People & Blogs
14,1,0,0,0,23,Comedy
2,1,0,0,1,22,People & Blogs
2314716,61082,1410,0,1123,24,Entertainment
9,0,0,0,0,20,Gaming
52886,844,22,0,121,17,Sports
5469,86,39,0,25,19,Travel & Events
71270,2411,40,0,277,24,Entertainment
9359,269,37,0,37,17,Sports
63444,1725,33,0,148,24,Entertainment
751453,8828,149,0,130,10,Music
36006,610,21,0,3,10,Music
102412,1038,17,0,9,10,Music
57555,1461,112,0,245,24,Entertainment
50992,1062,74,0,9,10,Music
14589,177,5,0,26,22,People & Blogs
266662,2344,50,0,97,10,Music
200774,2346,61,0,44,10,Music
177180,1031,42,0,68,10,Music
1627,13,9,0,7,24,Entertainment
23814,338,7,0,101,22,People & Blogs
14650,151,5,0,3,24,Entertainment
14384,754,11,0,46,10,Music
508600,7536,70,0,160,10,Music
9312,198,37,0,41,17,Sports
2568,65,8,0,28,22,People & Blogs
20314,267,10,0,90,26,Howto & Style
2308,32,0,0,2,22,People & Blogs
1946,,,0,4,22,People & Blogs
1133,4,0,0,0,22,People & Blogs
246,3,0,0,0,22,People & Blogs
212,4,0,0,1,1,Film & Animation
14280,51,3,0,5,28,Science & Technology
756,4,0,0,0,27,Education
204,2,0,0,0,26,Howto & Style
94,0,0,0,0,26,Howto & Style
571,3,0,0,0,28,Science & Technology
456,0,0,0,0,28,Science & Technology
3513,9,0,0,0,28,Science & Technology
37,1,0,0,0,28,Science & Technology
3972,11,2,0,0,28,Science & Technology
647,1,0,0,0,28,Science & Technology
501,3,0,0,0,28,Science & Technology
1035,47,0,0,4,10,Music
88,0,0,0,0,27,Education
1637,8,0,0,0,26,Howto & Style
11157,25,0,0,5,27,Education
707,2,0,0,0,28,Science & Technology
7147,26,3,0,2,28,Science & Technology
5108,23,0,0,0,26,Howto & Style
3887,3,0,0,0,26,Howto & Style
7411,1,1,0,0,28,Science & Technology
16,1,0,0,0,20,Gaming
6435,59,3,0,7,1,Film & Animation
1817,3,0,0,0,28,Science & Technology
5432,10,3,0,1,28,Science & Technology
47173170,520890,25423,0,11868,10,Music
8829567,132380,3097,0,4127,10,Music
158373,3450,393,0,18,29,Nonprofits & Activism
1391636,18289,1103,0,567,22,People & Blogs
22822779,131164,13422,0,2067,10,Music
170026342,1477397,124274,0,20429,10,Music
3708584,55727,1712,0,1212,22,People & Blogs
465459,21049,538,0,2678,10,Music
4424157,69295,1007,0,1546,10,Music
727273,5788,522,0,179,10,Music
100440,1091,137,0,46,24,Entertainment
26284089,146340,33128,0,3804,22,People & Blogs
26179133,154536,5997,0,7752,1,Film & Animation
143880729,599866,71875,0,10955,24,Entertainment
5215515,27316,2466,0,636,22,People & Blogs
292430,5566,225,0,183,22,People & Blogs
337325,5313,291,0,190,22,People & Blogs
2717286,32332,1261,0,1345,1,Film & Animation
1285359,5713,437,0,368,10,Music
116729,2988,77,0,250,17,Sports
557461,6369,1328,0,349,22,People & Blogs
11412616,139864,3224,0,3309,24,Entertainment
45927,1032,51,0,36,10,Music
7821,119,20,0,42,22,People & Blogs
845957,,,0,172,22,People & Blogs
4509285,12765,1476,0,285,22,People & Blogs
3733,211,18,0,56,22,People & Blogs
8116,184,5,0,22,22,People & Blogs
5748806,61610,1133,0,1414,10,Music
25286,718,17,0,35,20,Gaming
1357754,34404,493,0,2869,10,Music
1271174,17502,360,0,664,10,Music
23259,224,15,0,19,25,News & Politics
153259,3106,60,0,573,17,Sports
4191,74,1,0,14,22,People & Blogs
6229317,48975,7240,0,1,22,People & Blogs
7128,140,8,0,22,27,Education
1115908,20776,345,0,645,10,Music
2407,241,13,0,36,22,People & Blogs
2330,117,5,0,9,22,People & Blogs
11865,331,33,0,104,22,People & Blogs
59089997,142211,30911,0,10244,10,Music
21960,359,41,0,20,20,Gaming
3122,240,27,0,49,22,People & Blogs
24002,263,17,0,5,22,People & Blogs
66528951,61489,30913,0,1040,10,Music
4543,237,14,0,34,22,People & Blogs
4924,37,3,0,25,22,People & Blogs
978648,17357,185,0,254,10,Music
4464,10,5,0,0,22,People & Blogs
50,4,0,0,8,22,People & Blogs
6,0,0,0,0,22,People & Blogs
6,1,1,0,0,22,People & Blogs
4,1,0,0,,22,People & Blogs
4,0,0,0,0,20,Gaming
5,1,0,0,0,22,People & Blogs
97,0,0,0,0,2,Autos & Vehicles
17,1,0,0,0,22,People & Blogs
174,23,11,0,14,22,People & Blogs
10,0,0,0,0,22,People & Blogs
36,6,0,0,1,22,People & Blogs
12,0,0,0,0,22,People & Blogs
20,2,0,0,0,22,People & Blogs
1,1,0,0,0,22,People & Blogs
60,5,0,0,8,22,People & Blogs
84,6,0,0,8,22,People & Blogs
29,7,0,0,8,24,Entertainment
8,2,0,0,1,22,People & Blogs
38,7,1,0,11,22,People & Blogs
10,2,0,0,0,10,Music
8,3,0,0,0,22,People & Blogs
16,0,0,0,0,22,People & Blogs
12,2,0,0,0,22,People & Blogs
4356,224,8,0,37,20,Gaming
13,0,0,0,1,22,People & Blogs
31,0,0,0,0,22,People & Blogs
1948886,8619,2004,0,224,22,People & Blogs
34,3,0,0,0,1,Film & Animation
58,17,0,0,27,22,People & Blogs
11,0,0,0,,22,People & Blogs
31,3,0,0,3,22,People & Blogs
13,1,0,0,3,22,People & Blogs
51,3,0,0,,22,People & Blogs
6,0,0,0,0,22,People & Blogs
11,4,0,0,2,22,People & Blogs
14,1,2,0,6,22,People & Blogs
18,4,0,0,0,22,People & Blogs
26536,311,5,0,27,28,Science & Technology
58655,271,22,0,16,1,Film & Animation
200,3,0,0,0,28,Science & Technology
707182,3436,903,0,360,22,People & Blogs
211,19,0,0,3,25,News & Politics
722,22,0,0,3,22,People & Blogs
29225,391,37,0,0,20,Gaming
13274,168,0,0,10,10,Music
77,2,0,0,1,10,Music
1750,84,26,0,20,25,News & Politics
7223,249,6,0,26,22,People & Blogs
785,22,4,0,15,20,Gaming
7274,1459,74,0,175,28,Science & Technology
699,44,1,0,23,22,People & Blogs
320836,17166,274,0,1347,22,People & Blogs
2383,9,0,0,0,19,Travel & Events
364867,5862,111,0,849,28,Science & Technology
195,7,0,0,5,17,Sports
946,45,0,0,21,20,Gaming
4239,96,6,0,55,22,People & Blogs
12910,192,22,0,60,20,Gaming
2421,83,23,0,2,20,Gaming
5205936,22271,2642,0,,17,Sports
1347,33,6,0,4,20,Gaming
22411,98,5,0,68,20,Gaming
41769,127,14,0,57,20,Gaming
11122,104,4,0,44,24,Entertainment
258,8,1,0,6,10,Music
394,17,7,0,2,20,Gaming
252,17,0,0,18,22,People & Blogs
536,16,4,0,7,20,Gaming
3148,77,18,0,6,20,Gaming
825,29,8,0,8,20,Gaming
1623,67,1,0,43,20,Gaming
10750,145,31,0,30,20,Gaming
1435,1,0,0,0,17,Sports
1269,31,7,0,13,20,Gaming
387,8,3,0,3,20,Gaming
1302,36,2,0,29,22,People & Blogs
45175,342,65,0,89,20,Gaming
19386,126,16,0,36,20,Gaming
17170,96,8,0,62,20,Gaming
12236,80,8,0,41,20,Gaming
336,6,0,0,0,22,People & Blogs
4169,47,29,0,24,20,Gaming
1154,44,0,0,20,22,People & Blogs
146,10,1,0,2,22,People & Blogs
6289,178,13,0,5,27,Education
20104,73,16,0,70,20,Gaming
996,31,7,0,13,20,Gaming
10236,30,4,0,35,20,Gaming
1033,34,3,0,2,20,Gaming
141,9,1,0,4,22,People & Blogs
3615,33,4,0,43,27,Education
395,7,10,0,2,22,People & Blogs
4804,24,2,0,17,20,Gaming
888,20,3,0,11,20,Gaming
213,13,1,0,24,24,Entertainment
1465,23,3,0,8,20,Gaming
28525,100,14,0,49,20,Gaming
20430,65,6,0,67,20,Gaming
257,8,0,0,0,20,Gaming
504,13,0,0,0,24,Entertainment
14075,215,1,0,22,10,Music
58090,335,13,0,49,10,Music
41655,311,17,0,25,10,Music
18213,117,8,0,64,17,Sports
22563,172,3,0,5,22,People & Blogs
19982733,134235,7799,0,4959,22,People & Blogs
48,2,1,0,0,20,Gaming
10044,123,8,0,44,24,Entertainment
556323,776,11,0,106,24,Entertainment
6583,48,6,0,8,22,People & Blogs
10022,541,6,0,215,28,Science & Technology
170,1,0,0,0,22,People & Blogs
6403,38,2,0,0,24,Entertainment
4242,53,2,0,5,20,Gaming
5434,56,1,0,21,10,Music
19145,155,4,0,9,20,Gaming
3302,145,7,0,62,28,Science & Technology
8277,198,8,0,16,26,Howto & Style
18886,66,2,0,8,20,Gaming
360,1,0,0,0,10,Music
337,24,1,0,8,22,People & Blogs
35587,374,57,0,88,28,Science & Technology
2358,13,0,0,0,10,Music
2394,9,9,0,0,22,People & Blogs
8864,16,2,0,4,28,Science & Technology
4184,29,0,0,1,10,Music
2971,18,0,0,2,10,Music
2285,15,0,0,2,10,Music
451,17,0,0,4,20,Gaming
1479,8,3,0,8,20,Gaming
6699,12,0,0,0,1,Film & Animation
2510,18,9,0,12,20,Gaming
10279,837,6,0,387,28,Science & Technology
634,9,0,0,7,10,Music
123,10,2,0,0,2,Autos & Vehicles
2937,12,3,0,0,10,Music
40,6,0,0,4,22,People & Blogs
116,25,0,0,11,22,People & Blogs
619,2,1,0,1,10,Music
1913,10,0,0,0,10,Music
7854,90,0,0,8,10,Music
813,3,0,0,0,15,Pets & Animals
3152,12,9,0,3,22,People & Blogs
3147,5,0,0,0,23,Comedy
986,1,0,0,0,20,Gaming
267,42,1,0,20,22,People & Blogs
126,6,1,0,3,20,Gaming
3201,21,0,0,1,28,Science & Technology
30,1,0,0,0,22,People & Blogs
84,1,0,0,0,10,Music
11283,645,3,0,122,20,Gaming
319953,9031,140,0,742,20,Gaming
3629450,81972,1880,0,5494,22,People & Blogs
77267,3620,141,0,244,20,Gaming
5960,150,15,0,10,20,Gaming
11195,251,19,0,21,20,Gaming
1332,27,2,0,7,20,Gaming
10021,209,16,0,7,20,Gaming
7667,547,8,0,179,20,Gaming
196285,3058,44,0,439,20,Gaming
6271,214,2,0,26,20,Gaming
247478,10410,599,0,255,20,Gaming
165708,6846,195,0,435,20,Gaming
22532,415,7,0,65,20,Gaming
18128,866,23,0,119,20,Gaming
163899,11907,308,0,140,20,Gaming
199,13,0,0,0,20,Gaming
31880,532,25,0,250,20,Gaming
3822,77,3,0,19,20,Gaming
31132,1258,39,0,97,20,Gaming
34696,1653,57,0,136,20,Gaming
38816,1528,23,0,152,20,Gaming
730475,13420,509,0,1215,2,Autos & Vehicles
3687,152,4,0,15,20,Gaming
5728,105,17,0,12,20,Gaming
29820,1839,106,0,110,20,Gaming
557,77,0,0,16,10,Music
75853,705,16,0,166,20,Gaming
1457,153,7,0,23,10,Music
40209,911,17,0,88,20,Gaming
486173,14366,2380,0,491,20,Gaming
4662,292,6,0,90,20,Gaming
8590,151,24,0,18,20,Gaming
78908,368,17,0,89,20,Gaming
142125,3275,66,0,252,20,Gaming
24371,1118,10,0,109,20,Gaming
2483,66,3,0,7,20,Gaming
23145,601,17,0,24,20,Gaming
8255,130,15,0,19,20,Gaming
2685,15,4,0,0,2,Autos & Vehicles
5289,82,6,0,11,20,Gaming
5857,113,3,0,5,20,Gaming
5545,249,3,0,105,20,Gaming
2825,56,0,0,15,20,Gaming
6142,176,10,0,17,20,Gaming
38083,1268,44,0,190,20,Gaming
258,5,1,0,0,20,Gaming
15246,199,45,0,32,20,Gaming
